id,name,rating,price_level,indoor_outdoor,latitude,longitude,opening_time,gmaps_link,features_text,city,country,combined_features,total_reviews,today_hours,place_type
ChIJnQZz4IoPZ0gR1gaZGzDmaRU,kalabasa market,4.8,1,indoor,53.3480637,-6.2616815,Monday: 12:00 – 11:30 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:30 PM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,https://maps.google.com/?cid=1543017441646937814&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,restaurant food bar event venue point of interest establishment,dublin,ireland,"A indoor destination named kalabasa market located in dublin, ireland. This place features characteristics and experiences such as: restaurant food bar event venue point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",368,Monday: 12:00 – 11:30 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:30 PM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,restaurant
ChIJ254SzZ8OZ0gRpnKgYmHpxwk,las tapas de lola,4.6,2,indoor,53.3369696,-6.2653879,Monday: Closed | Tuesday: Closed | Wednesday: 5:00 – 10:30 PM | Thursday: 5:00 – 10:30 PM | Friday: 5:00 – 11:00 PM | Saturday: 1:00 – 11:00 PM | Sunday: 1:00 – 10:30 PM,https://maps.google.com/?cid=704788471182553766&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tapas restaurant spanish restaurant restaurant food point of interest establishment,dublin,ireland,"A indoor destination named las tapas de lola located in dublin, ireland. This place features characteristics and experiences such as: tapas restaurant spanish restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",123,Monday: Closed | Tuesday: Closed | Wednesday: 5:00 – 10:30 PM | Thursday: 5:00 – 10:30 PM | Friday: 5:00 – 11:00 PM | Saturday: 1:00 – 11:00 PM | Sunday: 1:00 – 10:30 PM,restaurant
ChIJM6Mdw9YPZ0gRHO2fzbIjM-g,d'olier street restaurant,4.8,4,indoor,53.3459738,-6.2571352000000005,"Monday: Closed | Tuesday: 5:00 – 11:30 PM | Wednesday: 5:00 – 11:30 PM | Thursday: 5:00 – 11:30 PM | Friday: 12:30 – 4:00 PM, 5:00 – 11:30 PM | Saturday: 12:30 – 4:00 PM, 5:00 – 11:30 PM | Sunday: Closed",https://maps.google.com/?cid=16731756291472485660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,fine dining restaurant restaurant food point of interest establishment,dublin,ireland,"A indoor destination named d'olier street restaurant located in dublin, ireland. This place features characteristics and experiences such as: fine dining restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",119,"Monday: Closed | Tuesday: 5:00 – 11:30 PM | Wednesday: 5:00 – 11:30 PM | Thursday: 5:00 – 11:30 PM | Friday: 12:30 – 4:00 PM, 5:00 – 11:30 PM | Saturday: 12:30 – 4:00 PM, 5:00 – 11:30 PM | Sunday: Closed",restaurant
ChIJG-aqVuENZ0gR9Rv48-kQl18,korean table,4.7,1,indoor,53.35314100000001,-6.285880499999999,Monday: Closed | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 1:00 – 11:00 PM | Sunday: 1:00 – 10:00 PM,https://maps.google.com/?cid=6887992752093010933&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,korean restaurant restaurant food point of interest establishment,dublin,ireland,"A indoor destination named korean table located in dublin, ireland. This place features characteristics and experiences such as: korean restaurant restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",153,Monday: Closed | Tuesday: 5:00 – 10:00 PM | Wednesday: 5:00 – 10:00 PM | Thursday: 5:00 – 10:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 1:00 – 11:00 PM | Sunday: 1:00 – 10:00 PM,restaurant
ChIJ80Y_mpkckUcRR7Rqqut2Sx4,freiburg cathedral,4.7,1,outdoor,47.9955824,7.852789499999999,No Opening Hours Data,https://maps.google.com/?cid=2182969198939649095&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction church place of worship association or organization point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named freiburg cathedral located in freiburg im breisgau, germany. This place features characteristics and experiences such as: tourist attraction church place of worship association or organization point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",178,No Opening Hours Data,destination
ChIJrxwiYAsbkUcROajgYndeBJE,seepark freiburg,4.6,1,outdoor,48.0126664,7.8203686,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=10449580902259402809&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,park tourist attraction point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named seepark freiburg located in freiburg im breisgau, germany. This place features characteristics and experiences such as: park tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",221,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJ2V7jMoc5kUcRoK3y_wQ0txQ,europa-park,4.7,1,outdoor,48.2660194,7.7220076,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM,https://maps.google.com/?cid=1492718997575216544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,amusement park tourist attraction point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named europa-park located in freiburg im breisgau, germany. This place features characteristics and experiences such as: amusement park tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",247,Monday: 9:00 AM – 6:00 PM | Tuesday: 9:00 AM – 6:00 PM | Wednesday: 9:00 AM – 6:00 PM | Thursday: 9:00 AM – 6:00 PM | Friday: 9:00 AM – 6:00 PM | Saturday: 9:00 AM – 6:00 PM | Sunday: 9:00 AM – 6:00 PM,destination
ChIJYYz_cUkdkUcRTBnvlTO2FZo,schwabentor,4.7,1,outdoor,47.9930024,7.8541387,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=11102980789026888012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,tourist attraction point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named schwabentor located in freiburg im breisgau, germany. This place features characteristics and experiences such as: tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",61,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJ0c112J4ckUcRBJQP3nQ5jvQ,martinstor,4.6,1,outdoor,47.9936972,7.848922299999999,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=17622085566051881988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,historical landmark landmark tourist attraction historical place point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named martinstor located in freiburg im breisgau, germany. This place features characteristics and experiences such as: historical landmark landmark tourist attraction historical place point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",305,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJ49zvdJcckUcRO3LE-7g5rF0,kanonenplatz,4.7,1,outdoor,47.9933401,7.8571766,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=6749833408182252091&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,scenic spot tourist attraction point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named kanonenplatz located in freiburg im breisgau, germany. This place features characteristics and experiences such as: scenic spot tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",157,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJQ1oxhpAckUcRrtBSR0aSIY4,stadtgarten freiburg,4.6,1,outdoor,47.9981645,7.8576265,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=10241627858159194286&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,garden tourist attraction city park park point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named stadtgarten freiburg located in freiburg im breisgau, germany. This place features characteristics and experiences such as: garden tourist attraction city park park point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",175,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJ7z_6a4cckUcR6Zy4RjS60ys,universität freiburg botanical garden,4.6,1,outdoor,48.0086832,7.8558557,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,https://maps.google.com/?cid=3158072497404419305&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,botanical garden tourist attraction point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named universität freiburg botanical garden located in freiburg im breisgau, germany. This place features characteristics and experiences such as: botanical garden tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",222,Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 6:00 PM | Sunday: 8:00 AM – 6:00 PM,destination
ChIJER11rJYckUcRDGvpaq_Oo5U,aussichtsturm schlossberg,4.7,1,outdoor,47.99508530000001,7.8619333,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=10782689185663380236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,observation deck tourist attraction hiking area sports activity location point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named aussichtsturm schlossberg located in freiburg im breisgau, germany. This place features characteristics and experiences such as: observation deck tourist attraction hiking area sports activity location point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",449,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJ3waKVJgckUcRXOHQKFEzPD4,augustiner museum,4.5,1,outdoor,47.9940119,7.8524901,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 7:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=4484515752624316764&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,museum tourist attraction point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named augustiner museum located in freiburg im breisgau, germany. This place features characteristics and experiences such as: museum tourist attraction point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",420,Monday: Closed | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 7:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,destination
ChIJ5Sa_TvQakUcR6hRXY4biviM,mundenhof tier-natur-erlebnispark,4.7,1,outdoor,48.0164472,7.7780524,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=2575745103722648810&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,zoo tourist attraction park point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named mundenhof tier-natur-erlebnispark located in freiburg im breisgau, germany. This place features characteristics and experiences such as: zoo tourist attraction park point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",59,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJr6OAyp4ckUcRLfGfS8ahftg,bertoldsbrunnen,4.4,1,outdoor,47.9948927,7.849864899999999,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,https://maps.google.com/?cid=15600084032302346541&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,historical landmark tourist attraction historical place point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named bertoldsbrunnen located in freiburg im breisgau, germany. This place features characteristics and experiences such as: historical landmark tourist attraction historical place point of interest establishment. It is categorized as a destination. It is moderately priced and mid-range.",121,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,destination
ChIJ9Z59XbEDmkcRL1pF2TBwziI,hohenzollern castle,4.6,1,outdoor,48.3235588,8.9674035,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,https://maps.google.com/?cid=2508065397597887023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,castle beer garden tourist attraction historical place bar restaurant food point of interest establishment,freiburg im breisgau,germany,"A outdoor destination named hohenzollern castle located in freiburg im breisgau, germany. This place features characteristics and experiences such as: castle beer garden tourist attraction historical place bar restaurant food point of interest establishment. It is categorized as a restaurant. It is moderately priced and mid-range.",100,Monday: 10:00 AM – 5:00 PM | Tuesday: 10:00 AM – 5:00 PM | Wednesday: 10:00 AM – 5:00 PM | Thursday: 10:00 AM – 5:00 PM | Friday: 10:00 AM – 5:00 PM | Saturday: 10:00 AM – 5:00 PM | Sunday: 10:00 AM – 5:00 PM,restaurant
